,symbol,link_part,masterFund,subFund,link,volatility
0,ING70,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-2,NN FIO,NN Obligacji 2,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING70/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-2#moreInfo,4708.592025878199
0,ING65,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-krotkoterminowych-obligacji,NN FIO,NN Krótkoterminowych Obligacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING65/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-krotkoterminowych-obligacji#moreInfo,62.012831664519744
0,ING03,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny,NN FIO,NN Konserwatywny,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING03/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny#moreInfo,2650.6757389367467
0,ING10A2,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-odpowiedzialnego-inwestowania-a2,NN FIO,NN Indeks Odpowiedzialnego Inwestowania A2,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING10A2/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-odpowiedzialnego-inwestowania-a2#moreInfo,2186.971015767952
0,ING10,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-odpowiedzialnego-inwestowania,NN FIO,NN Indeks Odpowiedzialnego Inwestowania,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING10/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-odpowiedzialnego-inwestowania#moreInfo,8715.345438515262
0,ING90,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-obligacji,NN FIO,NN Indeks Obligacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING90/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-indeks-obligacji#moreInfo,51.587184098298145
0,ING89,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-dywersyfikacji,NN FIO,NN Globalnej Dywersyfikacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING89/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-globalnej-dywersyfikacji#moreInfo,29.275218325259512
0,ING92,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2065,NN Emerytura SFIO,NN Emerytura 2065,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING92/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2065#moreInfo,0.6123889924257797
0,ING88,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2060,NN Emerytura SFIO,NN Emerytura 2060,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING88/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2060#moreInfo,1.7033669463153187
0,ING87,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2055,NN Emerytura SFIO,NN Emerytura 2055,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING87/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2055#moreInfo,1.2540812308354803
0,ING86,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2050,NN Emerytura SFIO,NN Emerytura 2050,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING86/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2050#moreInfo,1.2507162932756202
0,ING85,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2045,NN Emerytura SFIO,NN Emerytura 2045,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING85/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2045#moreInfo,1.1562927254638462
0,ING84,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2040,NN Emerytura SFIO,NN Emerytura 2040,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING84/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2040#moreInfo,1.0054311348736718
0,ING83,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2035,NN Emerytura SFIO,NN Emerytura 2035,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING83/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2035#moreInfo,0.6899573352315334
0,ING82,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2030,NN Emerytura SFIO,NN Emerytura 2030,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING82/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2030#moreInfo,0.47648913144354776
0,ING81,nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2025,NN Emerytura SFIO,NN Emerytura 2025,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING81/nn-emerytura-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-nn-emerytura-2025#moreInfo,0.2728114961132683
0,ING01,nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-akcji,NN FIO,NN Akcji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING01/nn-parasol-fundusz-inwestycyjny-otwarty-subfundusz-akcji#moreInfo,7837.8161745059915
0,ING93,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-total-return-l,NN SFIO,NN (L) Total Return,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING93/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-total-return-l#moreInfo,1.8662295730371823
0,ING94,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-stabilny-globalnej-dywersyfikacji-l,NN SFIO,NN (L) Stabilny Globalnej Dywersyfikacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING94/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-stabilny-globalnej-dywersyfikacji-l#moreInfo,37.04807904650217
0,ING36,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spolek-dywidendowych-usa-l,NN SFIO,NN (L) Spółek Dywidendowych USA,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING36/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spolek-dywidendowych-usa-l#moreInfo,2197.899742297333
0,ING45,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spolek-dywidendowych-rynkow-wschodzacych-l,NN SFIO,NN (L) Spółek Dywidendowych Rynków Wschodzących,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING45/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-spolek-dywidendowych-rynkow-wschodzacych-l#moreInfo,206.77103777859173
0,ING55,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-rynkow-wschodzacych-waluta-lokalna-l,NN SFIO,NN (L) Obligacji Rynków Wschodzących (Waluta Lokalna),https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING55/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-rynkow-wschodzacych-waluta-lokalna-l#moreInfo,96.74160207167245
0,ING76,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus-l,NN SFIO,NN (L) Obligacji Plus,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING76/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus-l#moreInfo,12.413399372297937
0,ING96,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych-l,NN SFIO,NN (L) Obligacji Korporacyjnych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING96/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-korporacyjnych-l#moreInfo,2.4603764171190465
0,ING71,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-multi-factor-l,NN SFIO,NN (L) Multi Factor,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING71/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-multi-factor-l#moreInfo,50.77637072787704
0,ING54,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus-l,NN SFIO,NN (L) Konserwatywny Plus,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING54/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus-l#moreInfo,28.060287304873327
0,ING43,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-japonia-l,NN SFIO,NN (L) Japonia,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING43/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-japonia-l#moreInfo,1986.081734807777
0,ING91,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-indeks-surowcow-l,NN SFIO,NN (L) Indeks Surowców,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING91/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-indeks-surowcow-l#moreInfo,931.3409962128868
0,ING35,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-spolek-dywidendowych-l,NN SFIO,NN (L) Globalny Spółek Dywidendowych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING35/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-spolek-dywidendowych-l#moreInfo,3272.672206777735
0,ING77,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-odpowiedzialnego-inwestowania-l,NN SFIO,NN (L) Globalny Odpowiedzialnego Inwestowania,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING77/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-odpowiedzialnego-inwestowania-l#moreInfo,268.8243577200511
0,ING48,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-dlugu-korporacyjnego-l,NN SFIO,NN (L) Globalny Długu Korporacyjnego,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING48/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-globalny-dlugu-korporacyjnego-l#moreInfo,754.3509129792136
0,ING37,nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-europejski-spolek-dywidendowych-l,NN SFIO,NN (L) Europejski Spółek Dywidendowych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/ING37/nn-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-europejski-spolek-dywidendowych-l#moreInfo,930.5156718770941
0,AIG09A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-zrownowazony-azjatycki-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Zrównoważony Azjatycki A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG09A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-zrownowazony-azjatycki-a1#moreInfo,0.9136144928365124
0,AIG09,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-zrownowazony-azjatycki,Nationale-Nederlanden SFIO,Nationale-Nederlanden Zrównoważony Azjatycki,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG09/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-zrownowazony-azjatycki#moreInfo,7.914072131741623
0,AIG01A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Stabilnego Wzrostu A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG01A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu-a1#moreInfo,0.6545490291400953
0,AIG01,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu,Nationale-Nederlanden FIO,Nationale-Nederlanden Stabilnego Wzrostu,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG01/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-stabilnego-wzrostu#moreInfo,3.401426596596227
0,AIG27A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-ochrony-wzrostu-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Ochrony Wzrostu A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG27A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-ochrony-wzrostu-a1#moreInfo,0.0029067059395464522
0,AIG27,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-ochrony-wzrostu,Nationale-Nederlanden SFIO,Nationale-Nederlanden Ochrony Wzrostu,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG27/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-ochrony-wzrostu#moreInfo,0.6531935737731893
0,AIG08A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-swiatowych-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Obligacji Światowych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG08A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-swiatowych-a1#moreInfo,0.3889238182390117
0,AIG08,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-swiatowych,Nationale-Nederlanden SFIO,Nationale-Nederlanden Obligacji Światowych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG08/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-swiatowych#moreInfo,3.572333904196827
0,AIG02A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-skarbowych-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Obligacji Skarbowych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG02A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-skarbowych-a1#moreInfo,0.6989696188052279
0,AIG02,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-skarbowych,Nationale-Nederlanden FIO,Nationale-Nederlanden Obligacji Skarbowych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG02/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-skarbowych#moreInfo,15.705125534216261
0,AIG15A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Obligacji Plus A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG15A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus-a1#moreInfo,0.37452459607080546
0,AIG15,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus,Nationale-Nederlanden SFIO,Nationale-Nederlanden Obligacji Plus,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG15/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-obligacji-plus#moreInfo,6.175583560688264
0,AIG32A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-multistrategia-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Multistrategia A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG32A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-multistrategia-a1#moreInfo,0.04861533930052335
0,AIG32,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-multistrategia,Nationale-Nederlanden FIO,Nationale-Nederlanden Multistrategia,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG32/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-multistrategia#moreInfo,0.11974779440979155
0,AIG14A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Konserwatywny Plus A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG14A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus-a1#moreInfo,0.007482404415339304
0,AIG14,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus,Nationale-Nederlanden SFIO,Nationale-Nederlanden Konserwatywny Plus,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG14/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-plus#moreInfo,3.393917290967921
0,AIG05A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Konserwatywny A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG05A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny-a1#moreInfo,0.008463593468500666
0,AIG05,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny,Nationale-Nederlanden FIO,Nationale-Nederlanden Konserwatywny,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG05/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-konserwatywny#moreInfo,6.944925078724903
0,AIG31A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-innowacji-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Globalnych Innowacji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG31A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-innowacji-a1#moreInfo,0.6347257914152536
0,AIG31,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-innowacji,Nationale-Nederlanden FIO,Nationale-Nederlanden Globalnych Innowacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG31/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-globalnych-innowacji#moreInfo,4.008908243246138
0,AIG21A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-aktywnej-alokacji-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Aktywnej Alokacji A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG21A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-aktywnej-alokacji-a1#moreInfo,0.31242351797306184
0,AIG21,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-aktywnej-alokacji,Nationale-Nederlanden FIO,Nationale-Nederlanden Aktywnej Alokacji,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG21/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-aktywnej-alokacji#moreInfo,0.8685799206069259
0,AIG07A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-srednich-spolek-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Akcji Średnich Spółek A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG07A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-srednich-spolek-a1#moreInfo,0.5531356572964626
0,AIG07,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-srednich-spolek,Nationale-Nederlanden FIO,Nationale-Nederlanden Akcji Średnich Spółek,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG07/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-srednich-spolek#moreInfo,4.246601674386303
0,AIG12A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Rynków Wschodzących A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG12A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych-a1#moreInfo,0.5476176441991478
0,AIG12,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Rynków Wschodzących,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG12/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-wschodzacych#moreInfo,1.7809022579549862
0,AIG28A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-rozwinietych-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Rynków Rozwiniętych A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG28A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-rozwinietych-a1#moreInfo,0.2848077554405331
0,AIG28,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-rozwinietych,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Rynków Rozwiniętych,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG28/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-rynkow-rozwinietych#moreInfo,3.7229385033819864
0,AIG19A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-polskich-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Polskich A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG19A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-polskich-a1#moreInfo,0.4799351425548343
0,AIG19,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-polskich,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Polskich,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG19/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-polskich#moreInfo,2.1907404796582415
0,AIG23A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-nowa-europa-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Nowa Europa A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG23A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-nowa-europa-a1#moreInfo,0.202752758157225
0,AIG23,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-nowa-europa,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Nowa Europa,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG23/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-nowa-europa#moreInfo,1.158618565989577
0,AIG25A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-spolek-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Małych Spółek A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG25A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-spolek-a1#moreInfo,0.4736709828705425
0,AIG25,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-spolek,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Małych Spółek,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG25/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-malych-spolek#moreInfo,4.015638488716132
0,AIG30A1,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europy-srodkowej-i-wschodniej-a1,Nationale-Nederlanden FIO,Nationale-Nederlanden Akcji Europy Środkowej i Wschodniej A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG30A1/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europy-srodkowej-i-wschodniej-a1#moreInfo,0.21760097228974237
0,AIG30,nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europy-srodkowej-i-wschodniej,Nationale-Nederlanden FIO,Nationale-Nederlanden Akcji Europy Środkowej i Wschodniej,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG30/nationale-nederlanden-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europy-srodkowej-i-wschodniej#moreInfo,1.3593121225897067
0,AIG33A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Europejskich A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG33A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich-a1#moreInfo,0.19644876319025426
0,AIG33,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Europejskich,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG33/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-europejskich#moreInfo,1.070314092297657
0,AIG11A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-chinskich-i-azjatyckich-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Chińskich i Azjatyckich A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG11A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-chinskich-i-azjatyckich-a1#moreInfo,0.7659897051674338
0,AIG11,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-chinskich-i-azjatyckich,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Chińskich i Azjatyckich,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG11/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-chinskich-i-azjatyckich#moreInfo,6.588836551402238
0,AIG34A1,nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-ameryki-lacinskiej-a1,Nationale-Nederlanden SFIO,Nationale-Nederlanden Akcji Ameryki Łacińskiej A1,https://www.analizy.pl/fundusze-inwestycyjne-otwarte/AIG34A1/nationale-nederlanden-specjalistyczny-fundusz-inwestycyjny-otwarty-subfundusz-akcji-ameryki-lacinskiej-a1#moreInfo,0.26274582058394574
